Time,Lat,Lon
4/21/2014 13:06:00,40.7682,-73.8621
4/21/2014 13:49:00,40.7699,-73.8642
4/21/2014 13:55:00,40.7705,-73.865
4/21/2014 14:02:00,40.7698,-73.8643
4/21/2014 14:24:00,40.8245,-73.8919
4/21/2014 14:49:00,40.7744,-73.872
4/21/2014 14:51:00,40.8538,-73.8725
4/21/2014 15:10:00,40.7701,-73.8646
4/21/2014 15:19:00,40.774,-73.8724
4/21/2014 15:32:00,40.771,-73.866
4/21/2014 16:01:00,40.7685,-73.8624
4/21/2014 16:15:00,40.7739,-73.8728
4/21/2014 16:46:00,40.7705,-73.8652
4/21/2014 17:08:00,40.773,-73.8855
4/21/2014 17:21:00,40.7729,-73.8856
4/21/2014 17:53:00,40.7739,-73.8736
4/21/2014 18:25:00,40.7732,-73.8857
